"GOV_cred_t1_c","Effectiveness_lag_w.trend","SE","df","lower.CL","upper.CL"
-1.37547220755133,-0.143795064945656,0.0580807022257239,216.000000000001,-0.258272563011824,-0.0293175668794871
0,-0.10118874696676,0.0426204157151214,216.000000000001,-0.185193904801201,-0.0171835891323191
1.37547220755133,-0.0585824289878644,0.0500254717833008,216.000000000001,-0.157183007663299,0.0400181496875703
