"GOV_cred_c","Effectiveness_lag_w.trend","SE","df","lower.CL","upper.CL"
-1.13408645097724,-0.153207531800893,0.0606696457661992,216.000000000001,-0.272787856929936,-0.0336272066718501
0,-0.104134836844584,0.0428717963047031,215.999999999998,-0.188635467699407,-0.0196342059897606
1.13408645097724,-0.0550621418882749,0.0502443469498077,215.999999999998,-0.154094125152331,0.0439698413757812
